feature,target_corr,single_feature_cv_pr_auc,single_feature_cv_roc_auc,mutual_information_bits,label_reconstruction_rate,identifier_like,flag_high_corr,flag_high_single_ap,flag_label_copy,flag_perfect_separation,flag_identifier,suspicious
F2289,-0.027371923785356692,0.01661826020298772,0.6122504094039986,0.0037759042518794757,0.0,false,false,false,false,false,false,false
F2290,-0.03865751632901772,0.02691366555317636,0.6535475904363225,0.007087158992026141,0.0,false,false,false,false,false,false,false
F2291,-0.0020394294153106224,0.022512870454200074,0.6653602238044949,0.007654910422860402,0.0,false,false,false,false,false,false,false
F2292,0.02024744286744958,0.01204380937797216,0.4646401713100564,0.003973291024658838,0.0,false,false,false,false,false,false,false
F2293,-0.0017511650947471887,0.029243926734459292,0.6935619796826746,0.007746622522001258,0.0,false,false,false,false,false,false,false
F2294,-0.018498808321584976,0.01025907620117656,0.5304525405502752,0.002029164695816903,0.0,false,false,false,false,false,false,false
F2295,-0.024096018336154795,0.010509227203108004,0.5441648976104416,0.0013309417124043445,0.0,false,false,false,false,false,false,false
F2296,0.0,0.009300088655901992,0.5207196002220987,0.0015948444183860495,0.0,false,false,false,false,false,false,false
F2297,-0.002139750144162725,0.009274854925733034,0.4775337035887833,0.0020588958976105855,0.0,false,false,false,false,false,false,false
F2298,-0.002448169446749817,0.009187916613593316,0.4766415139510366,0.0010691699302021436,0.0,false,false,false,false,false,false,false
F2299,0.0,0.009288403447305252,0.5201085816521684,0.0015948444183862013,0.0,false,false,false,false,false,false,false
F2300,-0.010321742705666877,0.009132226835258108,0.4765200139582948,0.00090876468330557,0.0,false,false,false,false,false,false,false
F2301,-0.00733624266840474,0.009089551917597067,0.49393719152939725,0.000700341740720534,0.0,false,false,false,false,false,false,false
F2302,-0.008836918854125582,0.009097438000366633,0.4826280249398483,0.0007463084204531344,0.0,false,false,false,false,false,false,false
F2303,-0.0015547469304938008,0.009134799958466295,0.4762669986581528,0.0008859136407204729,0.0,false,false,false,false,false,false,false
F2304,-0.0018945545860219052,0.009441691098238177,0.5060898767659943,0.0007574301676780669,0.0,false,false,false,false,false,false,false
F2305,-0.002322016618842599,0.009090785556200099,0.4817116185452527,0.0007434596772437576,0.0,false,false,false,false,false,false,false
F2306,-0.07275976444603777,0.00900296900687279,0.5047217286692579,0.00034046493712637445,0.0,false,false,false,false,false,false,false
F2307,-0.07282003778452456,0.00900296900687279,0.5047217286692579,0.0003404649371263763,0.0,false,false,false,false,false,false,false
F2308,-0.014256597137184907,0.00900296900687279,0.5047217286692579,0.00034046493712637705,0.0,false,false,false,false,false,false,false
F2309,-0.014259548222288091,0.00900296900687279,0.5047217286692579,0.00034046493712637705,0.0,false,false,false,false,false,false,false
F2310,-0.024609185370014486,0.008920705914457799,0.5001111111111112,0.00012907636038995588,0.5,false,false,false,false,false,false,false
F2311,-0.024609185370014486,0.008920705914457799,0.5001111111111112,0.00012907636038995588,0.5,false,false,false,false,false,false,false
F2312,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F2313,-0.01824837575577029,0.008920705914457799,0.5001111111111112,0.00012907636038995588,0.5,false,false,false,false,false,false,false
F2314,-0.01824837575577029,0.008920705914457799,0.5001111111111112,0.00012907636038995588,0.5,false,false,false,false,false,false,false
F2315,0.03534354898244491,0.008865824849801503,0.48403655376642607,0.0008816689195508953,0.0,false,false,false,false,false,false,false
F2316,0.0,0.008987873199038909,0.503888457030045,0.0004135877607206925,0.0,false,false,false,false,false,false,false
F2317,0.057761142167360044,0.008855899313381401,0.4867382626935653,0.0006192216166519362,0.0,false,false,false,false,false,false,false
F2318,-0.0009916419579004963,0.008865222140665506,0.48450185082361646,0.0009411192317999211,0.0,false,false,false,false,false,false,false
F2319,0.0,0.008985843093935303,0.503777345918934,0.0004135877607208461,0.0,false,false,false,false,false,false,false
F2320,-0.0016246285698012807,0.008855430205396761,0.4870542445554939,0.000663612871632649,0.0,false,false,false,false,false,false,false
F2321,-0.05412272468055108,0.00935599030345159,0.5235529644024924,0.0007403892156046069,0.0,false,false,false,false,false,false,false
F2322,-0.05013697018108692,0.009066086174347749,0.5081659571842803,0.00018034901995943144,0.0,false,false,false,false,false,false,false
F2323,-0.054362264327698175,0.009174185308762382,0.5140538898143007,0.0005799383829463321,0.0,false,false,false,false,false,false,false
F2324,-0.004462428636796269,0.009335482877362527,0.5224975630822382,0.0007427920673065554,0.0,false,false,false,false,false,false,false
F2325,-0.006619426205755599,0.009064090962855329,0.5080548460731691,0.00018034901995959266,0.0,false,false,false,false,false,false,false
F2326,-0.009429995870182688,0.00917110762414415,0.5138872231476339,0.0005771889496821149,0.0,false,false,false,false,false,false,false
F2327,0.0016012561307653707,0.00974177985852158,0.5413542981068977,0.0016486599395259475,0.0,false,false,false,false,false,false,false
F2328,-0.023181191994950598,0.009629044288809546,0.5371627490900118,0.0016563569097475454,0.0,false,false,false,false,false,false,false
F2329,0.036777260797957546,0.008908381727590587,0.48865119890728825,0.0010728725307166346,0.0,false,false,false,false,false,false,false
F2330,-0.00366050585251909,0.00972508504105851,0.540422201105595,0.0020054206773088864,0.0,false,false,false,false,false,false,false
F2331,-0.0031736525406727435,0.009626706153357468,0.5370516379789007,0.0016519978367181502,0.0,false,false,false,false,false,false,false
F2332,-0.0014569097088632907,0.009087780667529828,0.49205377243670007,0.0009308320927466626,0.0,false,false,false,false,false,false,false
F2333,-0.007915648687954854,0.009177696419962765,0.4939055771484978,0.0009169378715230926,0.0,false,false,false,false,false,false,false
F2334,-0.02629039490586226,0.009016125256330729,0.4931077314300697,0.0003635293323416733,0.0,false,false,false,false,false,false,false
F2335,-0.008421202810742802,0.009070449774364763,0.4900238968320069,0.0008175990255351844,0.0,false,false,false,false,false,false,false
F2336,-0.0033695115055174035,0.009128573054330439,0.489863981815658,0.0009633121815206485,0.0,false,false,false,false,false,false,false
F2337,-0.002561544630049524,0.009019364835488514,0.49284756153988524,0.0003620342396792939,0.0,false,false,false,false,false,false,false
F2338,-0.00530353286715538,0.009057817277611525,0.4886418906934419,0.0006130856334603876,0.0,false,false,false,false,false,false,false
F2339,-0.03759887730995016,0.01707292764444176,0.6366851473446125,0.0033664741869302815,0.0,false,false,false,false,false,false,false
F2340,-0.032189395673981075,0.01623218825041573,0.6397458894024017,0.003050477540660692,0.0,false,false,false,false,false,false,false
F2341,-0.038113952298822876,0.01786123457767667,0.6470827759314906,0.0026014517235260753,0.0,false,false,false,false,false,false,false
F2342,-0.0019502378679272171,0.015498028231189512,0.6289903574584563,0.0026408053373749973,0.0,false,false,false,false,false,false,false
F2343,-0.0010871879431182153,0.010895718633484767,0.4600642547667781,0.002757760890640934,0.0,false,false,false,false,false,false,false
F2344,-0.007576639171904694,0.017139044176220686,0.6698671282158061,0.0036495057402894443,0.0,false,false,false,false,false,false,false
F2345,-0.04128561690058866,0.019019897127793915,0.6481429561645128,0.0038449124850575196,0.0,false,false,false,false,false,false,false
F2346,-0.03481189461633221,0.02124581391180614,0.6674929894385109,0.004612420804223436,0.0,false,false,false,false,false,false,false
F2347,-0.04055990507464651,0.01978012591254104,0.6578068498845957,0.0034732628365043137,0.0,false,false,false,false,false,false,false
F2348,-0.0030852777770429335,0.01785435570840475,0.6585703997960465,0.003491054406985816,0.0,false,false,false,false,false,false,false
F2349,-0.0010922341772638179,0.02011485102370061,0.6619534477033456,0.004119509785579121,0.0,false,false,false,false,false,false,false
F2350,-0.007062059659220776,0.019556503510038462,0.6890673245029088,0.004022927530969453,0.0,false,false,false,false,false,false,false
F2351,-0.04128561690058866,0.019019897127793915,0.6481429561645128,0.0038449124850575196,0.0,false,false,false,false,false,false,false
F2352,-0.03481189461633221,0.02124581391180614,0.6674929894385109,0.004612420804223436,0.0,false,false,false,false,false,false,false
F2353,-0.04055990507464651,0.01978012591254104,0.6578068498845957,0.0034732628365043137,0.0,false,false,false,false,false,false,false
F2354,-0.0030852777770429335,0.01785435570840475,0.6585703997960465,0.003491054406985816,0.0,false,false,false,false,false,false,false
F2355,-0.0010922341772638179,0.02011485102370061,0.6619534477033456,0.004119509785579121,0.0,false,false,false,false,false,false,false
F2356,-0.007062059659220776,0.019556503510038462,0.6890673245029088,0.004022927530969453,0.0,false,false,false,false,false,false,false
F2357,0.0013962577620006617,0.008568990407632319,0.46149705002304453,0.0007961173556568157,0.0,false,false,false,false,false,false,false
F2358,0.0013962577620006617,0.008568990407632319,0.46149705002304453,0.0007961173556568157,0.0,false,false,false,false,false,false,false
F2359,-0.000875919379120433,0.008621978371727828,0.4584755013100928,0.0005200917563297955,0.0,false,false,false,false,false,false,false
F2360,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F2361,-0.000875919379120433,0.008621978371727828,0.4584755013100928,0.0005200917563297955,0.0,false,false,false,false,false,false,false
F2362,-0.023904621275783515,0.0093153538418383,0.5214422851502252,0.0008121501465803091,0.0,false,false,false,false,false,false,false
F2363,-0.02408666730968613,0.009312036531731169,0.5212756493306188,0.0008094146569441134,0.0,false,false,false,false,false,false,false
F2364,-0.0043893900177222125,0.00931430595196105,0.5213867604417299,0.0007978573018735491,0.0,false,false,false,false,false,false,false
F2365,0.0,0.008925681650896782,0.5003888271947684,0.000022790036323951266,0.0,false,false,false,false,false,false,false
F2366,-0.004434385199288203,0.009310989840127076,0.5212201246221235,0.0007932669171098448,0.0,false,false,false,false,false,false,false
F2367,0.019556427378808458,0.009368956595350763,0.5239997205619247,0.0018482896802211998,0.0,false,false,false,false,false,false,false
F2368,0.0,0.00894028103697839,0.5012220988339811,0.00007707870294154515,0.0,false,false,false,false,false,false,false
F2369,0.02225346648020854,0.009345217027108298,0.5227874256495121,0.0017906257018342933,0.0,false,false,false,false,false,false,false
F2370,-0.0008732815591394594,0.009358731919194115,0.5234311548050646,0.0019250163274080975,0.0,false,false,false,false,false,false,false
F2371,0.0,0.00894028103697839,0.5012220988339811,0.00007707870294154497,0.0,false,false,false,false,false,false,false
F2372,-0.0008179409063707517,0.009335979090118438,0.5222678795004955,0.0018617791952066757,0.0,false,false,false,false,false,false,false
F2373,-0.03980698187860385,0.0091738115815275,0.5136502714541303,0.00040893213361049006,0.0,false,false,false,false,false,false,false
F2374,0.0,0.00894408393145404,0.501444166820902,0.00010430917487177596,0.0,false,false,false,false,false,false,false
F2375,-0.039738288700395,0.009137337057027805,0.5116610833487568,0.0003001096994173953,0.0,false,false,false,false,false,false,false
F2376,-0.004987898996253901,0.00925174477001151,0.518164353137146,0.0005297340252107837,0.0,false,false,false,false,false,false,false
F2377,0.0,0.00894408393145404,0.501444166820902,0.00010430917487177626,0.0,false,false,false,false,false,false,false
F2378,-0.005214400307216403,0.009218327490367221,0.5163869146770312,0.0005566485267487729,0.0,false,false,false,false,false,false,false
F2379,-0.023073240530223176,0.014867458467788202,0.6011174456456653,0.00245617742615238,0.0,false,false,false,false,false,false,false
F2380,-0.015245107831126708,0.013813442176987042,0.5878147991266653,0.002556516671528649,0.0,false,false,false,false,false,false,false
F2381,-0.027610148082208654,0.011837994218938719,0.5683698775734614,0.0026819113858861476,0.0,false,false,false,false,false,false,false
F2382,-0.0014459161921970812,0.014041573000155683,0.6072100241378247,0.0019577767913975374,0.0,false,false,false,false,false,false,false
F2383,-0.0013058626527112636,0.012878100846749679,0.5792383182636371,0.0017664767550715865,0.0,false,false,false,false,false,false,false
F2384,-0.001984379316549779,0.011778239517970975,0.5714273092426866,0.0027034923788805416,0.0,false,false,false,false,false,false,false
F2385,-0.04069559860744588,0.0320560822443889,0.6857361145133604,0.007675124853496629,0.0,false,false,false,false,false,false,false
F2386,-0.04091801909692316,0.026052698324524854,0.6847436041115502,0.006233729927236061,0.0,false,false,false,false,false,false,false
F2387,-0.05052390379381764,0.045882941652029156,0.6952534239102823,0.00897120690508937,0.0,false,false,false,false,false,false,false
F2388,-0.0026751209061400567,0.02990831703199571,0.7207983903051318,0.008233240244459428,0.0,false,false,false,false,false,false,false
F2389,-0.0012953643184472913,0.024186999440595908,0.6722027848317746,0.005011580234345622,0.0,false,false,false,false,false,false,false
F2390,0.0322858050793343,0.04245527161677069,0.7244106375406909,0.009913250748491267,0.0,false,false,false,false,false,false,false
F2391,-0.02383843329078199,0.0120363824320802,0.5491561664180756,0.0022073590086677045,0.0,false,false,false,false,false,false,false
F2392,-0.02649654270217909,0.012539785902793036,0.5692213504525444,0.0020060146967328988,0.0,false,false,false,false,false,false,false
F2393,0.0,0.009513332299649218,0.5315518539083225,0.0019293924728470862,0.0,false,false,false,false,false,false,false
F2394,-0.0018697920497350974,0.011589679730264566,0.5476689779280212,0.002033786584341059,0.0,false,false,false,false,false,false,false
F2395,-0.0017929039061810924,0.012095064706445087,0.5578340417950449,0.0017718508216826667,0.0,false,false,false,false,false,false,false
F2396,0.0,0.009498921898854951,0.5308296625331606,0.0019293924728472276,0.0,false,false,false,false,false,false,false
F2397,-0.03215858660289729,0.009947256215613008,0.5290943091029674,0.0012108886136666212,0.0,false,false,false,false,false,false,false
F2398,-0.02789805041710117,0.009444063693360838,0.5122363000493554,0.0005592187327447394,0.0,false,false,false,false,false,false,false
F2399,-0.02779902051736226,0.009586166106265056,0.5184621371614535,0.0010611695325727078,0.0,false,false,false,false,false,false,false
F2400,-0.0020470512505708516,0.009815755053391459,0.5175939042353013,0.0011693894483633047,0.0,false,false,false,false,false,false,false
F2401,-0.0024670689181004414,0.009042329639304129,0.48661100700228266,0.0005891916078775755,0.0,false,false,false,false,false,false,false
F2402,-0.0021715258920811764,0.00960428287472504,0.5179615009408354,0.0010675308037699938,0.0,false,false,false,false,false,false,false
F2403,-0.06908062951556798,0.010259434416978533,0.5230871468011599,0.00047209211506946537,0.0,false,false,false,false,false,false,false
F2404,-0.06898948718773322,0.010259434416978533,0.5230871468011599,0.00047209211506946515,0.0,false,false,false,false,false,false,false
F2405,-0.02562381010799205,0.010257488641810059,0.5229760935282868,0.00047209211506914797,0.0,false,false,false,false,false,false,false
F2406,0.0,0.008918738132841702,0.5,5.693725892725461e-6,0.0,false,false,false,false,false,false,false
F2407,-0.025595962823532544,0.010257488641810059,0.5229760935282868,0.000472092115069148,0.0,false,false,false,false,false,false,false
F2408,0.15714999820904252,0.011302606996493391,0.5100558023320378,0.0004023219900873604,0.5,false,false,false,false,false,false,false
F2409,0.15714999820904252,0.011302606996493391,0.5100558023320378,0.0004023219900873604,0.5,false,false,false,false,false,false,false
F2410,0.02699727084132091,0.022984154615541007,0.5100974689987045,0.0004247616423040251,0.75,false,false,false,false,false,false,false
F2411,0.02699727084132091,0.022984154615541007,0.5100974689987045,0.0004247616423040251,0.75,false,false,false,false,false,false,false
F2412,-0.011279874744360058,0.009454910553690559,0.5286077796286014,0.00138267030104364,0.0,false,false,false,false,false,false,false
F2413,0.0,0.009028782631975374,0.5061659263372201,0.0005287304986033875,0.0,false,false,false,false,false,false,false
F2414,-0.016216399855690632,0.00934611659950426,0.5230528410142513,0.001020368039888005,0.0,false,false,false,false,false,false,false
F2415,-0.0010955053687031833,0.009445003595419443,0.5281079338639028,0.0013817214570411766,0.0,false,false,false,false,false,false,false
F2416,0.0,0.009028782631975374,0.5061659263372201,0.0005287304986035513,0.0,false,false,false,false,false,false,false
F2417,-0.001376045644587259,0.009339662800913433,0.5227196310691592,0.0010219159329194793,0.0,false,false,false,false,false,false,false
F2418,-0.029786862007842627,0.010454188327596882,0.5287218214372553,0.000603862120259499,0.0,false,false,false,false,false,false,false
F2419,-0.035489063483444445,0.009614960498170236,0.5062139733553981,0.00032553097833632535,0.0,false,false,false,false,false,false,false
F2420,-0.026644612462153848,0.00872114631015562,0.4690412907181196,0.00033240527989628803,0.0,false,false,false,false,false,false,false
F2421,-0.005802421272692053,0.010349209674535623,0.5284864253655377,0.0005857192830234067,0.0,false,false,false,false,false,false,false
F2422,-0.0036830014460437033,0.008827456355727724,0.48081278295373303,0.000395772582220553,0.0,false,false,false,false,false,false,false
F2423,-0.011112799067784633,0.008716151646192605,0.4697288755475353,0.0006541103783458494,0.0,false,false,false,false,false,false,false
F2424,-0.008291180277262411,0.009777728846092513,0.5330033279668521,0.0017944348117036523,0.0,false,false,false,false,false,false,false
F2425,-0.01765273763886357,0.00958887023030216,0.5352183354926275,0.001506985681401427,0.0,false,false,false,false,false,false,false
F2426,0.017873314774299827,0.008920919625446347,0.49150654241198605,0.0008177392680078406,0.0,false,false,false,false,false,false,false
F2427,-0.002302770641738544,0.009682033815464838,0.5386344363652364,0.0018811903949050182,0.0,false,false,false,false,false,false,false
F2428,-0.00959819283974394,0.009584316228353356,0.5349961132704053,0.0014903060467624405,0.0,false,false,false,false,false,false,false
F2429,-0.002181326509589526,0.008955815323486636,0.4914051215873171,0.0009647747742776615,0.0,false,false,false,false,false,false,false
F2430,-0.015522735518490509,0.009318861318759076,0.507715185236597,0.0007861421962560308,0.0,false,false,false,false,false,false,false
F2431,-0.026440607733668728,0.009484015254293324,0.5061457716392128,0.0002233965377108568,0.0,false,false,false,false,false,false,false
F2432,-0.012534687033083261,0.009333638256034709,0.5064059415293972,0.0007770574097529422,0.0,false,false,false,false,false,false,false
F2433,-0.0036726171251598287,0.008981995156837338,0.4876422936331668,0.0007034545044563218,0.0,false,false,false,false,false,false,false
F2434,-0.007545783632765563,0.008941349705548348,0.49408674386143503,0.00022020339568621272,0.0,false,false,false,false,false,false,false
F2435,-0.004019487711648291,0.009693350163123771,0.5121945524091555,0.0006514747693325412,0.0,false,false,false,false,false,false,false
F2436,-0.03326831539386176,0.015403884730573494,0.646410738587495,0.002502257073089656,0.0,false,false,false,false,false,false,false
F2437,-0.0332716670137966,0.015264181921363551,0.643159885757005,0.0023793668378883025,0.0,false,false,false,false,false,false,false
F2438,-0.01687170162883377,0.015924590297806556,0.6598704886174348,0.0035962959330835603,0.0,false,false,false,false,false,false,false
F2439,-0.001429834202924931,0.012766820030619264,0.5997250932669941,0.002150643560884409,0.0,false,false,false,false,false,false,false
F2440,0.0025436368566345933,0.010838205819489334,0.4642444056814842,0.0023172917388771916,0.0,false,false,false,false,false,false,false
F2441,-0.0018644832997343692,0.01478965374656011,0.6500545471288646,0.0035617872857869417,0.0,false,false,false,false,false,false,false
F2442,-0.0364473852232742,0.017483142582383475,0.6628077680382721,0.0036862885147446313,0.0,false,false,false,false,false,false,false
F2443,-0.03901513284438326,0.021023205445185524,0.6915614897587758,0.004738522456588304,0.0,false,false,false,false,false,false,false
F2444,-0.010285277670057194,0.01793177160227901,0.6716816242020591,0.00486924103415776,0.0,false,false,false,false,false,false,false
F2445,-0.0016328738709502743,0.014853966149814508,0.6362432616184546,0.003460230163271701,0.0,false,false,false,false,false,false,false
F2446,0.0010201463644117375,0.017204695885393605,0.621425749084568,0.0032573382358231442,0.0,false,false,false,false,false,false,false
F2447,-0.0035105885072635296,0.017174740784044962,0.6778504778345725,0.004712770318494071,0.0,false,false,false,false,false,false,false
F2448,-0.0364473852232742,0.017483142582383475,0.6628077680382721,0.0036862885147446313,0.0,false,false,false,false,false,false,false
F2449,-0.03901513284438326,0.021023205445185524,0.6915614897587758,0.004738522456588304,0.0,false,false,false,false,false,false,false
F2450,-0.010285277670057194,0.01793177160227901,0.6716816242020591,0.00486924103415776,0.0,false,false,false,false,false,false,false
F2451,-0.0016328738709502743,0.014853966149814508,0.6362432616184546,0.003460230163271701,0.0,false,false,false,false,false,false,false
F2452,0.0010201463644117375,0.017204695885393605,0.621425749084568,0.0032573382358231442,0.0,false,false,false,false,false,false,false
F2453,-0.0035105885072635296,0.017174740784044962,0.6778504778345725,0.004712770318494071,0.0,false,false,false,false,false,false,false
F2454,-0.03464949113799867,0.01194256367455603,0.5345103024644986,0.0009954564292641997,0.0,false,false,false,false,false,false,false
F2455,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F2456,-0.03464949113799867,0.01194256367455603,0.5345103024644986,0.0009954564292641997,0.0,false,false,false,false,false,false,false
F2457,-0.025089953473985946,0.012035084909763835,0.529154262859595,0.0010699000809627245,0.0,false,false,false,false,false,false,false
F2458,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F2459,-0.025089953473985946,0.012035084909763835,0.529154262859595,0.0010699000809627245,0.0,false,false,false,false,false,false,false
F2460,-0.026882192320791323,0.009234458135761825,0.5172204639397865,0.0005569094242335356,0.0,false,false,false,false,false,false,false
F2461,0.0,0.008810330138768035,0.5000555247084952,5.693725892884134e-6,0.0,false,false,false,false,false,false,false
F2462,-0.026835410410775116,0.009232235187085786,0.5171093528286754,0.0005553329872941061,0.0,false,false,false,false,false,false,false
F2463,-0.004322915306841917,0.009233426836472968,0.5171649083842309,0.0005598671203014595,0.0,false,false,false,false,false,false,false
F2464,0.0,0.008810330138768035,0.5000555247084952,5.693725892884134e-6,0.0,false,false,false,false,false,false,false
F2465,-0.004131015713107672,0.009231203887796932,0.5170537972731198,0.0005553329872942778,0.0,false,false,false,false,false,false,false
F2466,0.0034583032954539888,0.009334194760518938,0.5223269189593289,0.0014082007725750312,0.0,false,false,false,false,false,false,false
F2467,0.0,0.008937243813313267,0.5001666358196064,0.00005133446387275929,0.0,false,false,false,false,false,false,false
F2468,0.004485920617631107,0.009313659690217985,0.521264919997242,0.0013685865246252115,0.0,false,false,false,false,false,false,false
F2469,-0.001533419346440723,0.009330801221329486,0.5220753158194611,0.001479999906581735,0.0,false,false,false,false,false,false,false
F2470,0.0,0.008936326121352804,0.49999996915293965,0.00005133446387275929,0.0,false,false,false,false,false,false,false
F2471,-0.001682939632751673,0.009310296770445255,0.5210165848312303,0.001441466765060234,0.0,false,false,false,false,false,false,false
F2472,-0.0850803417406277,0.01573605170566451,0.5500497752474115,0.001236061848445775,0.0,false,false,false,false,false,false,false
F2473,0.0,0.008950049843390115,0.5015552779320132,0.0000656304592775039,0.0,false,false,false,false,false,false,false
F2474,-0.08810698735181022,0.016273733934458044,0.550274529310151,0.0013146185554339252,0.0,false,false,false,false,false,false,false
F2475,-0.007979554237533514,0.01500836669660687,0.5488076556506372,0.001336330266813595,0.0,false,false,false,false,false,false,false
F2476,0.0,0.008950049843390115,0.5015552779320132,0.00006563045927734466,0.0,false,false,false,false,false,false,false
F2477,-0.01268085465595175,0.015531405408073722,0.5490402791159958,0.0014329153897401847,0.0,false,false,false,false,false,false,false
F2478,-0.025633812257228168,0.01573752082044156,0.629008337778939,0.0027604949062800936,0.0,false,false,false,false,false,false,false
F2479,-0.01804517549698977,0.014486669717642606,0.6016361234272536,0.0025561759364640356,0.0,false,false,false,false,false,false,false
F2480,-0.010012165041357036,0.012758734818410078,0.5773367527072832,0.0033526290514855677,0.0,false,false,false,false,false,false,false
F2481,0.0861643224477269,0.009033200257885012,0.42533717243143787,0.002044261063851812,0.0,false,false,false,false,false,false,false
F2482,-0.003199549755659969,0.01349651493622088,0.5912071541137276,0.0018542050903940265,0.0,false,false,false,false,false,false,false
F2483,-0.0026719267589707827,0.012620075117012797,0.5771561751505155,0.0029389485753403073,0.0,false,false,false,false,false,false,false
F2484,-0.04309350553857412,0.03128667476714905,0.7002909321210439,0.007931282817996023,0.0,false,false,false,false,false,false,false
F2485,-0.03775178781370271,0.026015517779762864,0.6874935692951991,0.004671263387013183,0.0,false,false,false,false,false,false,false
F2486,-0.047327732599006724,0.0453497079599189,0.7126265001651225,0.010556692894962534,0.0,false,false,false,false,false,false,false
F2487,-0.0031029232333364652,0.028658401648703515,0.708741959464241,0.006894707222892857,0.0,false,false,false,false,false,false,false
F2488,0.016305222647115602,0.023616064352763037,0.6306421929265876,0.004937298925118736,0.0,false,false,false,false,false,false,false
F2489,-0.0009097366158130382,0.042099407654419996,0.7307265514710417,0.009332351769932436,0.0,false,false,false,false,false,false,false
F2490,-0.01835777081673882,0.011033310027563652,0.5437072778421937,0.001759424918962354,0.0,false,false,false,false,false,false,false
F2491,-0.027738752691199048,0.011975960717360925,0.5596048654886718,0.0019501255619047433,0.0,false,false,false,false,false,false,false
F2492,0.0,0.009480552755968093,0.5062779011660188,0.0015948444183859053,0.0,false,false,false,false,false,false,false
F2493,-0.0017625796922334032,0.009518703916182161,0.49086658317546894,0.0019567931846609884,0.0,false,false,false,false,false,false,false
F2494,-0.002109163920497683,0.011805291114795013,0.5523076111945796,0.0015458933931730072,0.0,false,false,false,false,false,false,false
F2495,0.0,0.009477331666428803,0.5243298476155223,0.0015948444183860495,0.0,false,false,false,false,false,false,false
F2496,-0.02612847258472024,0.009604868143578003,0.512018132287618,0.0009723460749137326,0.0,false,false,false,false,false,false,false
F2497,-0.01574379577201357,0.009100692905935053,0.49619813259608864,0.000760318547367776,0.0,false,false,false,false,false,false,false
F2498,-0.02645527054012784,0.009554193905497397,0.5066114234375962,0.0009028448022238636,0.0,false,false,false,false,false,false,false
F2499,-0.0016297180126015455,0.009120503814580039,0.47462480142204944,0.0010507548469037926,0.0,false,false,false,false,false,false,false
F2500,-0.003025503772376096,0.009084984027905694,0.4932983951816892,0.0007603185473676162,0.0,false,false,false,false,false,false,false
F2501,-0.005632145558699436,0.009088841205638415,0.48154832770374484,0.0009173824289265863,0.0,false,false,false,false,false,false,false
F2502,-0.09806904475490451,0.011593238124674679,0.5241286630884077,0.0005771584454434953,0.0,false,false,false,false,false,false,false
F2503,-0.09787050200585266,0.011593238124674679,0.5241286630884077,0.0005771584454434953,0.0,false,false,false,false,false,false,false
F2504,-0.015262816347185987,0.011613489334419514,0.5251946063915109,0.0005550528209887638,0.0,false,false,false,false,false,false,false
F2505,-0.015257923448267109,0.011613489334419514,0.5251946063915109,0.0005550528209887638,0.0,false,false,false,false,false,false,false
F2506,0.18452126708559477,0.012334803966190359,0.5108334567215744,0.0004326965662025748,0.5,false,false,false,false,false,false,false
F2507,0.18452126708559477,0.012334803966190359,0.5108334567215744,0.0004326965662025748,0.5,false,false,false,false,false,false,false
F2508,-0.01806850240999381,0.02369844032982672,0.5108681789437967,0.00044347136389591305,0.75,false,false,false,false,false,false,false
F2509,-0.01806850240999381,0.02369844032982672,0.5108681789437967,0.00044347136389591305,0.75,false,false,false,false,false,false,false
F2510,0.003584328387017862,0.009286931285103007,0.5194173298784627,0.0009530415164869204,0.0,false,false,false,false,false,false,false
F2511,0.0,0.00901871646219308,0.5056103707816645,0.0004135877607208492,0.0,false,false,false,false,false,false,false
F2512,0.007712501380117268,0.009190816901307294,0.5143762107471158,0.0007011290398166866,0.0,false,false,false,false,false,false,false
F2513,-0.0014628139308239222,0.00927933441054363,0.5190354432722561,0.0009887855050864243,0.0,false,false,false,false,false,false,false
F2514,0.0,0.00901871646219308,0.5056103707816645,0.0004135877607206925,0.0,false,false,false,false,false,false,false
F2515,-0.0021461398791033323,0.00918647431241996,0.5141713708433586,0.0007219039036877562,0.0,false,false,false,false,false,false,false
F2516,-0.05617102421744968,0.011447721700259697,0.5369815443852907,0.0006054073499510923,0.0,false,false,false,false,false,false,false
F2517,-0.06468445414362886,0.0107475574604318,0.5116118432751595,0.0004076303031932558,0.0,false,false,false,false,false,false,false
F2518,-0.05775766451562327,0.011742005315243605,0.5310507945613004,0.0007253446878248564,0.0,false,false,false,false,false,false,false
F2519,-0.0046093782167451565,0.011443613291792125,0.5417344348228835,0.0010508203823091408,0.0,false,false,false,false,false,false,false
F2520,-0.006655045917069894,0.01071895588642725,0.5121723298240266,0.0004040803502665326,0.0,false,false,false,false,false,false,false
F2521,-0.008830866782871588,0.011857869728858949,0.5417434351331686,0.0008512110800277372,0.0,false,false,false,false,false,false,false
F2522,-0.01671494235077487,0.009601386396045916,0.5151880044401622,0.0020513791833655934,0.0,false,false,false,false,false,false,false
F2523,-0.021657590945813297,0.00946990877827736,0.513550003084706,0.0017764810393867492,0.0,false,false,false,false,false,false,false
